100th repetition:

Population size: 716
Timestamp: 89575
Number of classifiers in population covered :0
Number of classifiers in population ga-ed :716
Covers occured: 25
Number of subsumptions: 1270

##0####=>###1##0 total macro fit: 0.089 fit: 0.089 num: 1 exp: 252 cov: 50% of dataset tp: 1385 msa: 1764 ns: 35.4219 origin: ga  created: 86036  last in correctset: 89551  subsumptions: 0 
#######=>0####0# total macro fit: 0.0885 fit: 0.0885 num: 1 exp: 278 cov: 100% of dataset tp: 1527 msa: 1946 ns: 51.833 origin: ga  created: 87623  last in correctset: 89555  subsumptions: 0 
#######=>#0##0## total macro fit: 0.0878 fit: 0.0878 num: 1 exp: 531 cov: 100% of dataset tp: 2914.5 msa: 3717 ns: 50.5718 origin: ga  created: 85853  last in correctset: 89458  subsumptions: 3 
#0##1##=>###1##1 total macro fit: 0.0867 fit: 0.0867 num: 1 exp: 109 cov: 25% of dataset tp: 597.5 msa: 763 ns: 48.1463 origin: ga  created: 86424  last in correctset: 89026  subsumptions: 0 
0#0####=>1#0#1## total macro fit: 0.0867 fit: 0.0433 num: 2 exp: 35 cov: 25% of dataset tp: 179 msa: 245 ns: 49.2348 origin: ga  created: 88584  last in correctset: 89314  subsumptions: 2 
#######=>1#####1 total macro fit: 0.0866 fit: 0.0866 num: 1 exp: 208 cov: 100% of dataset tp: 1140 msa: 1456 ns: 57.8803 origin: ga  created: 88113  last in correctset: 89541  subsumptions: 0 
#0#####=>#0##10# total macro fit: 0.0865 fit: 0.0865 num: 1 exp: 25 cov: 45.4545% of dataset tp: 137 msa: 175 ns: 58.56 origin: ga  created: 89185  last in correctset: 89458  subsumptions: 0 
######0=>#0#1### total macro fit: 0.0863 fit: 0.0863 num: 1 exp: 142 cov: 50% of dataset tp: 778 msa: 994 ns: 59.1864 origin: ga  created: 87582  last in correctset: 89551  subsumptions: 0 
#######=>#01##1# total macro fit: 0.086 fit: 0.043 num: 2 exp: 447 cov: 100% of dataset tp: 2284.2 msa: 3129 ns: 40.604 origin: ga  created: 86442  last in correctset: 89529  subsumptions: 1 
#0####0=>##0##1# total macro fit: 0.0857 fit: 0.0857 num: 1 exp: 40 cov: 25% of dataset tp: 219 msa: 280 ns: 48.627 origin: ga  created: 88433  last in correctset: 89291  subsumptions: 0 
##01###=>0#0#1## total macro fit: 0.0857 fit: 0.0857 num: 1 exp: 16 cov: 23.8806% of dataset tp: 87.6 msa: 112 ns: 55.5545 origin: ga  created: 89102  last in correctset: 89314  subsumptions: 0 
#0#0###=>##0#1## total macro fit: 0.0857 fit: 0.0857 num: 1 exp: 80 cov: 25% of dataset tp: 438 msa: 560 ns: 52.1932 origin: ga  created: 87353  last in correctset: 89291  subsumptions: 0 
####1##=>0#####1 total macro fit: 0.0845 fit: 0.0845 num: 1 exp: 61 cov: 52.1368% of dataset tp: 333.5 msa: 427 ns: 51.4082 origin: ga  created: 88750  last in correctset: 89555  subsumptions: 0 
0##0###=>#1#01## total macro fit: 0.0829 fit: 0.0829 num: 1 exp: 14 cov: 26.9231% of dataset tp: 76.4 msa: 98 ns: 41.0726 origin: ga  created: 89206  last in correctset: 89563  subsumptions: 0 
#0##1##=>0####0# total macro fit: 0.0794 fit: 0.0794 num: 1 exp: 15 cov: 21.1268% of dataset tp: 81.5 msa: 105 ns: 49.3437 origin: ga  created: 89072  last in correctset: 89555  subsumptions: 0 
###0###=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 5327 cov: 50% of dataset tp: 28765.8 msa: 37289 ns: 1 origin: ga  created: 15008  last in correctset: 0  subsumptions: 0 
##0#0#0=>######1 total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 748 cov: 12.5% of dataset tp: 4039.2 msa: 5236 ns: 1 origin: ga  created: 47652  last in correctset: 0  subsumptions: 0 
0####10=>#####0# total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 738 cov: 12.5% of dataset tp: 3985.2 msa: 5166 ns: 1 origin: ga  created: 48299  last in correctset: 0  subsumptions: 0 
0##1###=>###0### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 726 cov: 25% of dataset tp: 3920.4 msa: 5082 ns: 1 origin: ga  created: 69132  last in correctset: 0  subsumptions: 0 
#1###1#=>#####0# total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 700 cov: 25% of dataset tp: 3780 msa: 4900 ns: 1 origin: ga  created: 69949  last in correctset: 0  subsumptions: 0 
00####0=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 695 cov: 12.5% of dataset tp: 3753 msa: 4865 ns: 1 origin: ga  created: 50614  last in correctset: 0  subsumptions: 0 
#0##01#=>####1## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 691 cov: 12.5% of dataset tp: 3731.4 msa: 4837 ns: 1 origin: ga  created: 50846  last in correctset: 0  subsumptions: 0 
#0####0=>#1##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 631 cov: 25% of dataset tp: 3407.4 msa: 4417 ns: 1 origin: ga  created: 71881  last in correctset: 0  subsumptions: 0 
#1###0#=>#0##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 627 cov: 25% of dataset tp: 3385.8 msa: 4389 ns: 1 origin: ga  created: 72028  last in correctset: 0  subsumptions: 0 
0####11=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 578 cov: 12.5% of dataset tp: 3121.2 msa: 4046 ns: 1 origin: ga  created: 57138  last in correctset: 0  subsumptions: 0 
#1###00=>#0##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 542 cov: 12.5% of dataset tp: 2926.8 msa: 3794 ns: 1 origin: ga  created: 59330  last in correctset: 0  subsumptions: 0 
#00##1#=>#1##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 516 cov: 12.5% of dataset tp: 2786.4 msa: 3612 ns: 1 origin: ga  created: 60639  last in correctset: 0  subsumptions: 0 
10#1###=>###0### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 426 cov: 12.5% of dataset tp: 2300.4 msa: 2982 ns: 1 origin: ga  created: 65674  last in correctset: 0  subsumptions: 0 
1#11###=>###0### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 425 cov: 12.5% of dataset tp: 2295 msa: 2975 ns: 1 origin: ga  created: 65793  last in correctset: 0  subsumptions: 0 
##1#1#1=>####0## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 798 cov: 12.5% of dataset tp: 4309.2 msa: 5586 ns: 1 origin: ga  created: 44899  last in correctset: 0  subsumptions: 0 
#11#0##=>####1## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 417 cov: 12.5% of dataset tp: 2251.8 msa: 2919 ns: 1 origin: ga  created: 66242  last in correctset: 0  subsumptions: 0 
####1##=>####0## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 804 cov: 50% of dataset tp: 4341.6 msa: 5628 ns: 1 origin: ga  created: 78317  last in correctset: 0  subsumptions: 0 
010####=>#0##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 387 cov: 12.5% of dataset tp: 2089.8 msa: 2709 ns: 1 origin: ga  created: 67849  last in correctset: 0  subsumptions: 0 
0#####0=>######1 total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 821 cov: 25% of dataset tp: 4433.4 msa: 5747 ns: 1 origin: ga  created: 66623  last in correctset: 0  subsumptions: 0 
#1#0##0=>#0##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 821 cov: 12.5% of dataset tp: 4433.4 msa: 5747 ns: 1 origin: ga  created: 43657  last in correctset: 0  subsumptions: 1 
#110##0=>#0##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 330 cov: 6.25% of dataset tp: 1782 msa: 2310 ns: 1 origin: ga  created: 52822  last in correctset: 0  subsumptions: 0 
#010##1=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 307 cov: 6.25% of dataset tp: 1657.8 msa: 2149 ns: 1 origin: ga  created: 55153  last in correctset: 0  subsumptions: 0 
1111###=>0###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 265 cov: 6.25% of dataset tp: 1431 msa: 1855 ns: 1 origin: ga  created: 59934  last in correctset: 0  subsumptions: 0 
0###0#0=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 262 cov: 12.5% of dataset tp: 1414.8 msa: 1834 ns: 1 origin: ga  created: 74988  last in correctset: 0  subsumptions: 0 
01#1###=>###0### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 260 cov: 12.5% of dataset tp: 1404 msa: 1820 ns: 1 origin: ga  created: 74956  last in correctset: 0  subsumptions: 0 
###0#1#=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 877 cov: 25% of dataset tp: 4735.8 msa: 6139 ns: 1 origin: ga  created: 65086  last in correctset: 0  subsumptions: 0 
10#0###=>#1##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 877 cov: 12.5% of dataset tp: 4735.8 msa: 6139 ns: 1 origin: ga  created: 40444  last in correctset: 0  subsumptions: 0 
0#1#0##=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 883 cov: 12.5% of dataset tp: 4768.2 msa: 6181 ns: 1 origin: ga  created: 40142  last in correctset: 0  subsumptions: 0 
#0#00##=>#1##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 25 cov: 12.5% of dataset tp: 135 msa: 175 ns: 1 origin: ga  created: 88261  last in correctset: 0  subsumptions: 0 
#01###0=>##0#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 52 cov: 12.5% of dataset tp: 280.8 msa: 364 ns: 1 origin: ga  created: 86645  last in correctset: 0  subsumptions: 0 
1###1#1=>####0## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 226 cov: 12.5% of dataset tp: 1220.4 msa: 1582 ns: 1 origin: ga  created: 76861  last in correctset: 0  subsumptions: 0 
###0#00=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 14 cov: 14.1414% of dataset tp: 75.6 msa: 98 ns: 1 origin: ga  created: 88879  last in correctset: 0  subsumptions: 0 
0#11##0=>##0#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 60 cov: 6.25% of dataset tp: 324 msa: 420 ns: 1 origin: ga  created: 82880  last in correctset: 0  subsumptions: 0 
####0#0=>####1## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 214 cov: 25% of dataset tp: 1155.6 msa: 1498 ns: 1 origin: ga  created: 83602  last in correctset: 0  subsumptions: 0 
0#####1=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 905 cov: 25% of dataset tp: 4887 msa: 6335 ns: 1 origin: ga  created: 64117  last in correctset: 0  subsumptions: 0 
1#1##1#=>##0#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 912 cov: 12.5% of dataset tp: 4924.8 msa: 6384 ns: 1 origin: ga  created: 38611  last in correctset: 0  subsumptions: 0 
##0#1##=>##1#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 922 cov: 25% of dataset tp: 4978.8 msa: 6454 ns: 1 origin: ga  created: 63783  last in correctset: 0  subsumptions: 0 
#11###0=>##0#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 117 cov: 12.5% of dataset tp: 631.8 msa: 819 ns: 1 origin: ga  created: 83212  last in correctset: 0  subsumptions: 0 
00####1=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 124 cov: 12.5% of dataset tp: 669.6 msa: 868 ns: 1 origin: ga  created: 82541  last in correctset: 0  subsumptions: 0 
##10###=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 150 cov: 25% of dataset tp: 810 msa: 1050 ns: 1 origin: ga  created: 85491  last in correctset: 0  subsumptions: 0 
##1#0#0=>######1 total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 931 cov: 12.5% of dataset tp: 5027.4 msa: 6517 ns: 1 origin: ga  created: 37411  last in correctset: 0  subsumptions: 0 
#0#11##=>#1##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 179 cov: 12.5% of dataset tp: 966.6 msa: 1253 ns: 1 origin: ga  created: 79455  last in correctset: 0  subsumptions: 0 
00####1=>######0 total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 187 cov: 12.5% of dataset tp: 1009.8 msa: 1309 ns: 1 origin: ga  created: 79040  last in correctset: 0  subsumptions: 0 
1##1##1=>0###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1040 cov: 12.5% of dataset tp: 5616 msa: 7280 ns: 1 origin: ga  created: 31406  last in correctset: 0  subsumptions: 0 
#####0#=>#####1# total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1074 cov: 50% of dataset tp: 5799.6 msa: 7518 ns: 1 origin: ga  created: 74554  last in correctset: 0  subsumptions: 0 
0##0###=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1120 cov: 25% of dataset tp: 6048 msa: 7840 ns: 1 origin: ga  created: 58237  last in correctset: 0  subsumptions: 0 
#0##10#=>####0## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1125 cov: 12.5% of dataset tp: 6075 msa: 7875 ns: 1 origin: ga  created: 26581  last in correctset: 0  subsumptions: 0 
#11####=>##0#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1170 cov: 25% of dataset tp: 6318 msa: 8190 ns: 1 origin: ga  created: 56942  last in correctset: 0  subsumptions: 0 
#01####=>##0#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1176 cov: 25% of dataset tp: 6350.4 msa: 8232 ns: 1 origin: ga  created: 56594  last in correctset: 0  subsumptions: 0 
1##1#1#=>0###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1228 cov: 12.5% of dataset tp: 6631.2 msa: 8596 ns: 1 origin: ga  created: 20906  last in correctset: 0  subsumptions: 0 
0###0#1=>####1## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1237 cov: 12.5% of dataset tp: 6679.8 msa: 8659 ns: 1 origin: ga  created: 20224  last in correctset: 0  subsumptions: 0 
1#0####=>##1#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1256 cov: 25% of dataset tp: 6782.4 msa: 8792 ns: 1 origin: ga  created: 54417  last in correctset: 0  subsumptions: 0 
#0####0=>######1 total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1257 cov: 25% of dataset tp: 6787.8 msa: 8799 ns: 1 origin: ga  created: 54365  last in correctset: 0  subsumptions: 0 
##00###=>##1#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1395 cov: 25% of dataset tp: 7533 msa: 9765 ns: 1 origin: ga  created: 50469  last in correctset: 0  subsumptions: 0 
#0#0###=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1412 cov: 25% of dataset tp: 7624.8 msa: 9884 ns: 1 origin: ga  created: 49994  last in correctset: 0  subsumptions: 0 
#1###1#=>#0##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1446 cov: 25% of dataset tp: 7808.4 msa: 10122 ns: 1 origin: ga  created: 49173  last in correctset: 0  subsumptions: 0 
#1####0=>#0##### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1488 cov: 25% of dataset tp: 8035.2 msa: 10416 ns: 1 origin: ga  created: 47934  last in correctset: 0  subsumptions: 0 
##0#0##=>####1## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1517 cov: 25% of dataset tp: 8191.8 msa: 10619 ns: 1 origin: ga  created: 47102  last in correctset: 0  subsumptions: 0 
####1#0=>####0## total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1664 cov: 25% of dataset tp: 8985.6 msa: 11648 ns: 1 origin: ga  created: 43009  last in correctset: 0  subsumptions: 0 
0####1#=>#####0# total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1670 cov: 25% of dataset tp: 9018 msa: 11690 ns: 1 origin: ga  created: 42781  last in correctset: 0  subsumptions: 0 
1#1####=>0###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1808 cov: 25% of dataset tp: 9763.2 msa: 12656 ns: 1 origin: ga  created: 39029  last in correctset: 0  subsumptions: 0 
1###0##=>0###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1903 cov: 25% of dataset tp: 10276.2 msa: 13321 ns: 1 origin: ga  created: 36334  last in correctset: 0  subsumptions: 0 
0#0####=>##1#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1925 cov: 25% of dataset tp: 10395 msa: 13475 ns: 1 origin: ga  created: 35629  last in correctset: 0  subsumptions: 1 
1###1##=>0###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1947 cov: 25% of dataset tp: 10513.8 msa: 13629 ns: 1 origin: ga  created: 35109  last in correctset: 0  subsumptions: 0 
###0##0=>###1### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 1963 cov: 25% of dataset tp: 10600.2 msa: 13741 ns: 1 origin: ga  created: 34650  last in correctset: 0  subsumptions: 0 
0#####0=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 2046 cov: 25% of dataset tp: 11048.4 msa: 14322 ns: 1 origin: ga  created: 32253  last in correctset: 0  subsumptions: 2 
01#####=>1###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 2074 cov: 25% of dataset tp: 11199.6 msa: 14518 ns: 1 origin: ga  created: 31441  last in correctset: 0  subsumptions: 0 
1####0#=>0###### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 2100 cov: 25% of dataset tp: 11340 msa: 14700 ns: 1 origin: ga  created: 30727  last in correctset: 0  subsumptions: 0 
1#1####=>##0#### total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 2228 cov: 25% of dataset tp: 12031.2 msa: 15596 ns: 1 origin: ga  created: 27187  last in correctset: 0  subsumptions: 1 
####0#0=>######1 total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 2509 cov: 25% of dataset tp: 13548.6 msa: 17563 ns: 1 origin: ga  created: 19314  last in correctset: 0  subsumptions: 0 
#0####1=>######0 total macro fit: 0.0746 fit: 0.0746 num: 1 exp: 2548 cov: 25% of dataset tp: 13759.2 msa: 17836 ns: 1 origin: ga  created: 18179  last in correctset: 0  subsumptions: 0 
##1####=>##1#110 total macro fit: 0.0729 fit: 0.0729 num: 1 exp: 32 cov: 53.3333% of dataset tp: 172.4 msa: 224 ns: 34.1279 origin: ga  created: 89151  last in correctset: 89529  subsumptions: 0 
0######=>##0##0# total macro fit: 0.0718 fit: 0.0718 num: 1 exp: 33 cov: 49.2537% of dataset tp: 177.5 msa: 231 ns: 48.2305 origin: ga  created: 89102  last in correctset: 89392  subsumptions: 0 
0##1###=>01#100# total macro fit: 0.0627 fit: 0.0627 num: 1 exp: 158 cov: 25% of dataset tp: 838.4 msa: 1106 ns: 45.7945 origin: ga  created: 85106  last in correctset: 89521  subsumptions: 0 
0###1##=>0#011#1 total macro fit: 0.0614 fit: 0.0614 num: 1 exp: 109 cov: 25% of dataset tp: 577.2 msa: 763 ns: 43.6942 origin: ga  created: 86464  last in correctset: 89555  subsumptions: 0 
0##1###=>01#101# total macro fit: 0.0594 fit: 0.0594 num: 1 exp: 90 cov: 25% of dataset tp: 475 msa: 630 ns: 50.0598 origin: ga  created: 86951  last in correctset: 89521  subsumptions: 0 
##11##1=>01#11## total macro fit: 0.0587 fit: 0.0587 num: 1 exp: 21 cov: 12.5% of dataset tp: 110.7 msa: 147 ns: 39.927 origin: ga  created: 88242  last in correctset: 89465  subsumptions: 0 
#######=>0#1#1## total macro fit: 0.056 fit: 0.056 num: 1 exp: 17 cov: 100% of dataset tp: 89.2 msa: 119 ns: 42.8664 origin: ga  created: 89450  last in correctset: 89555  subsumptions: 0 
1#10###=>11##11# total macro fit: 0.0556 fit: 0.0556 num: 1 exp: 35 cov: 12.5% of dataset tp: 183.5 msa: 245 ns: 47.887 origin: ga  created: 87539  last in correctset: 89472  subsumptions: 0 
#0000#0=>#0##110 total macro fit: 0.0551 fit: 0.0551 num: 1 exp: 13 cov: 3.125% of dataset tp: 68.1 msa: 91 ns: 33.9147 origin: ga  created: 86607  last in correctset: 89437  subsumptions: 0 
1###10#=>0#0#1## total macro fit: 0.0549 fit: 0.0549 num: 1 exp: 11 cov: 12.7907% of dataset tp: 57.6 msa: 77 ns: 39.0997 origin: ga  created: 88969  last in correctset: 89116  subsumptions: 0 
###1###=>#1011## total macro fit: 0.0546 fit: 0.0546 num: 1 exp: 30 cov: 48.3871% of dataset tp: 157 msa: 210 ns: 39.481 origin: ga  created: 89138  last in correctset: 89551  subsumptions: 0 
###1###=>##01#00 total macro fit: 0.0524 fit: 0.0524 num: 1 exp: 41 cov: 48.8095% of dataset tp: 213.7 msa: 287 ns: 32.6442 origin: ga  created: 88984  last in correctset: 89551  subsumptions: 0 
#0#####=>10###11 total macro fit: 0.0523 fit: 0.0523 num: 1 exp: 45 cov: 47.3684% of dataset tp: 234.5 msa: 315 ns: 50.3462 origin: ga  created: 88904  last in correctset: 89541  subsumptions: 0 
#1##1##=>01#1#0# total macro fit: 0.0522 fit: 0.0522 num: 1 exp: 49 cov: 25% of dataset tp: 255.3 msa: 343 ns: 50.2008 origin: ga  created: 88254  last in correctset: 89535  subsumptions: 1 
##0####=>#000##0 total macro fit: 0.0519 fit: 0.0519 num: 1 exp: 71 cov: 50% of dataset tp: 369.7 msa: 497 ns: 37.9984 origin: ga  created: 88542  last in correctset: 89458  subsumptions: 0 
0####1#=>##1#110 total macro fit: 0.0517 fit: 0.0517 num: 1 exp: 360 cov: 25% of dataset tp: 1874 msa: 2520 ns: 32.7197 origin: ga  created: 79458  last in correctset: 89314  subsumptions: 0 
###0##0=>#1##110 total macro fit: 0.0515 fit: 0.0515 num: 1 exp: 495 cov: 25% of dataset tp: 2575.5 msa: 3465 ns: 30.4076 origin: ga  created: 75736  last in correctset: 89563  subsumptions: 0 
#######=>11###1# total macro fit: 0.0512 fit: 0.0512 num: 1 exp: 50 cov: 100% of dataset tp: 260 msa: 350 ns: 43.8113 origin: ga  created: 89219  last in correctset: 89563  subsumptions: 0 
0##1###=>#101#0# total macro fit: 0.0512 fit: 0.0512 num: 1 exp: 20 cov: 23.5294% of dataset tp: 104 msa: 140 ns: 47.4454 origin: ga  created: 88977  last in correctset: 89521  subsumptions: 0 
00###1#=>101##1# total macro fit: 0.0503 fit: 0.0503 num: 1 exp: 59 cov: 12.5% of dataset tp: 306.3 msa: 413 ns: 39.5166 origin: ga  created: 86294  last in correctset: 89437  subsumptions: 0 
1######=>1#0#0#1 total macro fit: 0.0502 fit: 0.0502 num: 1 exp: 104 cov: 50% of dataset tp: 539.8 msa: 728 ns: 55.551 origin: ga  created: 88105  last in correctset: 89541  subsumptions: 0 
###1###=>0101### total macro fit: 0.0502 fit: 0.0502 num: 1 exp: 251 cov: 50% of dataset tp: 1302.7 msa: 1757 ns: 44.981 origin: ga  created: 86051  last in correctset: 89551  subsumptions: 1 
###0###=>#0#01#0 total macro fit: 0.0502 fit: 0.0502 num: 1 exp: 49 cov: 51.0417% of dataset tp: 254.3 msa: 343 ns: 34.823 origin: ga  created: 88898  last in correctset: 89444  subsumptions: 0 
1######=>11#1#0# total macro fit: 0.0501 fit: 0.0501 num: 1 exp: 47 cov: 51.6484% of dataset tp: 243.9 msa: 329 ns: 44.1393 origin: ga  created: 88932  last in correctset: 89551  subsumptions: 0 
#0##10#=>001###0 total macro fit: 0.0499 fit: 0.0499 num: 1 exp: 37 cov: 12.5% of dataset tp: 191.9 msa: 259 ns: 38.0491 origin: ga  created: 87351  last in correctset: 89444  subsumptions: 0 
##0####=>1100### total macro fit: 0.0497 fit: 0.0497 num: 1 exp: 33 cov: 45.8333% of dataset tp: 171.1 msa: 231 ns: 55.99 origin: ga  created: 89066  last in correctset: 89541  subsumptions: 0 
#1#####=>#10##0# total macro fit: 0.0496 fit: 0.0496 num: 1 exp: 12 cov: 70.5882% of dataset tp: 62.2 msa: 84 ns: 57.5712 origin: ga  created: 89451  last in correctset: 89563  subsumptions: 0 
00#####=>#0##110 total macro fit: 0.0494 fit: 0.0494 num: 1 exp: 112 cov: 25% of dataset tp: 580.4 msa: 784 ns: 43.9152 origin: ga  created: 86427  last in correctset: 89437  subsumptions: 0 
####0##=>0#1#01# total macro fit: 0.0486 fit: 0.0486 num: 1 exp: 112 cov: 50% of dataset tp: 579.4 msa: 784 ns: 32.8455 origin: ga  created: 87949  last in correctset: 89466  subsumptions: 0 
##10###=>#01#00# total macro fit: 0.0482 fit: 0.0482 num: 1 exp: 49 cov: 25% of dataset tp: 253.3 msa: 343 ns: 46.0861 origin: ga  created: 88248  last in correctset: 89444  subsumptions: 0 
0###1##=>0#01##0 total macro fit: 0.0476 fit: 0.0476 num: 1 exp: 67 cov: 25% of dataset tp: 345.9 msa: 469 ns: 46.0052 origin: ga  created: 87735  last in correctset: 89555  subsumptions: 0 
0##11##=>11##1## total macro fit: 0.047 fit: 0.047 num: 1 exp: 18 cov: 12.5% of dataset tp: 92.8 msa: 126 ns: 41.6988 origin: ga  created: 88446  last in correctset: 89521  subsumptions: 0 
#00####=>#10###1 total macro fit: 0.0461 fit: 0.0461 num: 1 exp: 11 cov: 25.5814% of dataset tp: 56.6 msa: 77 ns: 52.4882 origin: ga  created: 89269  last in correctset: 89291  subsumptions: 0 
1####10=>1###10# total macro fit: 0.0444 fit: 0.0444 num: 1 exp: 19 cov: 12.5% of dataset tp: 97.4 msa: 133 ns: 54.9822 origin: ga  created: 88503  last in correctset: 89485  subsumptions: 0 
##10#1#=>##1##00 total macro fit: 0.0444 fit: 0.0444 num: 1 exp: 19 cov: 12.5% of dataset tp: 97.4 msa: 133 ns: 42.8276 origin: ga  created: 88612  last in correctset: 89158  subsumptions: 0 
#0##0##=>#10#0## total macro fit: 0.0442 fit: 0.0442 num: 1 exp: 21 cov: 25.6098% of dataset tp: 107.6 msa: 147 ns: 50.2381 origin: ga  created: 88996  last in correctset: 89419  subsumptions: 0 
##0#01#=>1101### total macro fit: 0.0439 fit: 0.0439 num: 1 exp: 19 cov: 12.5% of dataset tp: 97.3 msa: 133 ns: 51.3039 origin: ga  created: 88507  last in correctset: 89551  subsumptions: 0 
###010#=>1##0#1# total macro fit: 0.0432 fit: 0.0432 num: 1 exp: 82 cov: 12.5% of dataset tp: 419.2 msa: 574 ns: 50.1848 origin: ga  created: 84914  last in correctset: 89541  subsumptions: 0 
1#11#0#=>00###0# total macro fit: 0.0427 fit: 0.0427 num: 1 exp: 81 cov: 6.25% of dataset tp: 413.6 msa: 567 ns: 42.0055 origin: ga  created: 80357  last in correctset: 89371  subsumptions: 0 
0###1##=>1###1#0 total macro fit: 0.0423 fit: 0.0423 num: 1 exp: 361 cov: 25% of dataset tp: 1841.6 msa: 2527 ns: 37.5629 origin: ga  created: 79440  last in correctset: 89314  subsumptions: 0 
#1#####=>0###1#0 total macro fit: 0.0422 fit: 0.0422 num: 1 exp: 403 cov: 50% of dataset tp: 2055.8 msa: 2821 ns: 34.0338 origin: ga  created: 83941  last in correctset: 89534  subsumptions: 0 
#0#0###=>#100### total macro fit: 0.0421 fit: 0.0421 num: 1 exp: 34 cov: 25% of dataset tp: 173.4 msa: 238 ns: 56.0967 origin: ga  created: 88557  last in correctset: 89327  subsumptions: 0 
1#0####=>1#1##1# total macro fit: 0.0421 fit: 0.0421 num: 1 exp: 32 cov: 25% of dataset tp: 163.2 msa: 224 ns: 56.7088 origin: ga  created: 88661  last in correctset: 89541  subsumptions: 0 
0#10###=>##001## total macro fit: 0.0421 fit: 0.0421 num: 1 exp: 20 cov: 12.5% of dataset tp: 102 msa: 140 ns: 44.7226 origin: ga  created: 88494  last in correctset: 88760  subsumptions: 0 
